x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cd0e1e8-3208ff121ecbca185386202d,3936886b-351f-4094-a2a8-742d38608f59,1557193192.171,1557193192.61,0,0,1557193192.13,1557193192.13,1557193192.131,1557193192.549,1557193192.132,1557193192.22,1557193192.22,1557193192.549,1557193192.562,1557193192.563,0.438999891281128,0,0.00,0.418,0.0880000591278076,0.001,0.328999996185303,0.000999927520751953,0.438999891281128,0.329999923706055
1-5cd0e221-bfa9bf222bc097eb92c7f058,757774ff-eb94-43ce-ab46-315f0f179a53,1557193249.322,1557193250.288,0,0,1557193249.286,1557193249.302,1557193249.303,1557193250.243,1557193249.304,1557193249.344,1557193249.344,1557193250.243,1557193250.244,1557193250.244,0.966,0,0.016,0.940,0.040,0.000,0.899,0.001,0.966000080108643,0.900
1-5cd0e2c9-5198f05002f9cca83eba3c70,28bfaa64-2728-4e22-a76c-b7558a126b6b,1557193417.547,1557193417.768,0,0,1557193417.509,1557193417.51,1557193417.51,1557193417.723,1557193417.51,1557193417.538,1557193417.538,1557193417.723,1557193417.723,1557193417.723,0.221,0,0.000999927520751953,0.213000059127808,0.0280001163482666,0.000,0.185,0,0.220999956130981,0.184999942779541
1-5cd0e29b-a3378b1bce752f1308cfa783,3996c790-1155-4161-90ef-4c8b928f3dea,1557193372.004,1557193372.089,0,0,1557193371.964,1557193371.964,1557193371.964,1557193372.043,1557193371.965,1557193371.991,1557193371.991,1557193372.043,1557193372.044,1557193372.044,0.085,0,0.000,0.079,0.026,0.000,0.052,0.001,0.0850000381469727,0.053
1-5cd0e1ec-bc055cdbdba1bec96512aa3a,6bd6c9c0-e6cc-4254-bacf-5fed68bda704,1557193196.284,1557193196.652,0,0,1557193196.248,1557193196.249,1557193196.249,1557193196.586,1557193196.25,1557193196.329,1557193196.329,1557193196.586,1557193196.603,1557193196.603,0.368,0,0.001,0.337,0.0789999961853027,0.000,0.257,0.000999927520751953,0.368000030517578,0.257999897003174
1-5cd0e195-964bb1d70f2b02d5dac3134a,cdf112ee-20b3-4695-bd2b-90cfbc8e35ff,1557193109.662,1557193110.79,0,0,1557193109.62,1557193109.623,1557193109.623,1557193110.726,1557193109.624,1557193109.689,1557193109.69,1557193110.726,1557193110.742,1557193110.743,1.12800002098083,0,0.00300002098083496,1.103,0.065,0.001,1.03600001335144,0.00200033187866211,1.12800002098083,1.038
1-5cd0e164-7b609ce8086020f8aacc6aa0,acd0c3e8-855b-4feb-9591-80ce23628e0a,1557193060.021,1557193061.305,0,0,1557193059.985,1557193059.985,1557193059.986,1557193061.245,1557193059.987,1557193060.065,1557193060.065,1557193061.245,1557193061.246,1557193061.246,1.284,0,0.000,1.259,0.078,0.000,1.180,0.001,1.28400015830994,1.181
1-5cd0e159-c1b45ed69f3a09d285f57006,903f7d79-43cd-4fe8-be18-f3031988038d,1557193049.867,1557193051.129,0,0,1557193049.903,1557193049.903,1557193049.904,1557193051.087,1557193049.904,1557193049.983,1557193049.983,1557193051.087,1557193051.088,1557193051.088,1.262,0,0.000,1.183,0.079,0.000,1.104,0.000,1.26199984550476,1.104
1-5cd0e1d1-004214c0dc4b1e9f29f02484,f1d5df0e-5498-4a61-a84a-693d4b2a49c7,1557193169.502,1557193169.806,0,0,1557193169.464,1557193169.465,1557193169.465,1557193169.743,1557193169.465,1557193169.499,1557193169.499,1557193169.743,1557193169.744,1557193169.744,0.304,0,0.001,0.278,0.034,0.000,0.244,0.000,0.303999900817871,0.244
1-5cd0e254-e611878e7e3593fcacee9a0c,56786eca-93b7-42ee-a613-968236b0c373,1557193300.345,1557193300.872,0,0,1557193300.308,1557193300.309,1557193300.309,1557193300.827,1557193300.31,1557193300.368,1557193300.368,1557193300.827,1557193300.828,1557193300.828,0.527,0,0.001,0.518,0.0580000877380371,0.000,0.459,0.000999927520751953,0.526999950408936,0.459999799728394
1-5cd0e22c-27e387d1bd98fb196e8af2d6,fc3a5454-47a5-443f-bd50-c4c520484602,1557193260.77,1557193262.028,0,0,1557193260.732,1557193260.733,1557193260.733,1557193261.966,1557193260.734,1557193260.781,1557193260.782,1557193261.966,1557193261.982,1557193261.983,1.25800013542175,0,0.001,1.233,0.047,0.001,1.184,0.002,1.25800013542175,1.186
1-5cd0e197-2ee937981774d3df39fb448c,65929dd9-e705-4598-b5be-83adeb336bd6,1557193111.867,1557193112.33,0,0,1557193111.828,1557193111.829,1557193111.829,1557193112.284,1557193111.83,1557193111.931,1557193111.931,1557193112.283,1557193112.284,1557193112.285,0.462999820709229,0,0.001,0.455,0.101000070571899,0.001,0.352,0.00199985504150391,0.462999820709229,0.353999853134155
1-5cd0e2ef-43b8e27095eaeca8d0e55518,adddc1be-ec17-4216-8610-dc29c8e218fd,1557193455.046,1557193455.431,0,0,1557193455.007,1557193455.008,1557193455.008,1557193455.384,1557193455.009,1557193455.053,1557193455.053,1557193455.384,1557193455.385,1557193455.385,0.385,0,0.001,0.376,0.044,0.000,0.331,0.001,0.384999990463257,0.332
1-5cd0e1b8-314333e7c84cc565227bada8,ec4d039b-4009-4105-b213-ce7f3fbbaa05,1557193144.895,1557193146.007,0,0,1557193144.857,1557193144.858,1557193144.858,1557193145.945,1557193144.862,1557193144.912,1557193144.912,1557193145.945,1557193145.946,1557193145.962,1.112,0,0.001,1.087,0.050,0.016,1.033,0.004,1.11199998855591,1.037
1-5cd0e297-1acac74fe8e2eb52da012df0,9705bcbf-2959-44c7-93ae-f5743e8d72cc,1557193367.98,1557193369.13,0,0,1557193367.94,1557193367.94,1557193367.941,1557193369.084,1557193367.942,1557193367.985,1557193367.985,1557193369.083,1557193369.084,1557193369.084,1.15,0,0.00,1.143,0.043,0.000,1.098,0.002,1.15000009536743,1.100
1-5cd0e1f6-1d5ef310f0fec2b84a104388,e56090a2-304e-479d-989d-b8bcf6f72627,1557193206.444,1557193207.188,0,0,1557193206.406,1557193206.407,1557193206.407,1557193207.145,1557193206.408,1557193206.449,1557193206.449,1557193207.145,1557193207.145,1557193207.145,0.744,0,0.001,0.738,0.041,0.000,0.696,0.001,0.74399995803833,0.697
1-5cd0e24d-48ef3e685026367ed4eb5554,61bbda86-be0c-4ad8-b4fa-d058ca6ca766,1557193293.84,1557193294.127,0,0,1557193293.802,1557193293.802,1557193293.802,1557193294.065,1557193293.803,1557193293.875,1557193293.876,1557193294.065,1557193294.066,1557193294.082,0.287000179290771,0,0.000,0.263,0.072,0.016,0.189,0.002,0.287000179290771,0.191
1-5cd0e1ef-17f06e4017c3fe3095498a30,38efff11-698e-4d84-ac6c-1b57532360cc,1557193199.404,1557193200.107,0,0,1557193199.368,1557193199.369,1557193199.369,1557193200.063,1557193199.383,1557193199.462,1557193199.462,1557193200.063,1557193200.064,1557193200.064,0.703,0,0.001,0.694,0.079,0.000,0.601,0.014,0.703000068664551,0.615
1-5cd0e2af-d67945f5a4afa7cb02bbe486,f2b976cb-103f-462a-95b7-e7ae5ac99dea,1557193391.074,1557193391.25,0,0,1557193391.034,1557193391.034,1557193391.035,1557193391.203,1557193391.035,1557193391.169,1557193391.169,1557193391.203,1557193391.204,1557193391.204,0.176000118255615,0,0.000,0.168,0.134,0.000,0.034,0.000,0.176000118255615,0.034
1-5cd0e12d-f8ae31f50a6094bd9045bc3e,09b75db7-dc7a-4b09-9ffb-052bb261a096,1557193005.691,1557193007.147,0,0,1557193005.653,1557193005.653,1557193005.654,1557193007.086,1557193005.663,1557193005.691,1557193005.692,1557193007.086,1557193007.087,1557193007.087,1.456,0,0.000,1.432,0.028,0.000,1.394,0.010,1.45600008964539,1.404
1-5cd0e202-53f69092ec47c28de188f871,f0fab001-514b-436f-87b8-fbda2a3f3a19,1557193218.791,1557193219.147,0,0,1557193218.754,1557193218.755,1557193218.755,1557193219.088,1557193218.756,1557193218.852,1557193218.852,1557193219.088,1557193219.102,1557193219.103,0.356,0,0.001,0.333,0.096,0.001,0.236,0.001,0.356000185012817,0.237
1-5cd0e1a6-021c77806159e0a80d637048,b807890c-d69d-483b-b993-102f66a3f350,1557193126.27,1557193126.328,0,0,1557193126.23,1557193126.23,1557193126.23,1557193126.274,1557193126.231,1557193126.266,1557193126.266,1557193126.273,1557193126.274,1557193126.283,0.0580000877380371,0,0.00,0.0439999103546143,0.035,0.009,0.007,0.00199985504150391,0.0580000877380371,0.00899982452392578
1-5cd0e2c0-1cb72dd0f9dafd88a8ad3730,75056cfa-3915-4646-aa33-51d31b276738,1557193408.282,1557193408.731,0,0,1557193408.244,1557193408.244,1557193408.244,1557193408.684,1557193408.245,1557193408.276,1557193408.277,1557193408.684,1557193408.685,1557193408.685,0.449,0,0.000,0.440,0.031,0.000,0.407,0.002,0.448999881744385,0.409
1-5cd0e1fb-4d6908068b0f2e62aab2734e,15f9eab8-056d-42ba-8747-d613e27f86b6,1557193211.898,1557193212.506,0,0,1557193211.863,1557193211.864,1557193211.864,1557193212.463,1557193211.865,1557193211.907,1557193211.908,1557193212.463,1557193212.464,1557193212.464,0.608,0,0.001,0.599,0.042,0.000,0.555,0.002,0.608000040054321,0.557
1-5cd0e271-e335758bbf0e801e09008bfa,23c20b4b-9f6d-43e4-9534-d0013dd572bf,1557193329.67,1557193330.789,0,0,1557193329.631,1557193329.631,1557193329.631,1557193330.744,1557193329.632,1557193329.699,1557193329.699,1557193330.743,1557193330.744,1557193330.744,1.11899995803833,0,0.000,1.113,0.067,0.000,1.044,0.002,1.11899995803833,1.046
1-5cd0e229-4eb142384a61cc327008dd9a,54dc324f-b24a-4a6e-8068-81aef77f9bbf,1557193257.281,1557193257.588,0,0,1557193257.242,1557193257.243,1557193257.243,1557193257.543,1557193257.244,1557193257.281,1557193257.281,1557193257.543,1557193257.544,1557193257.544,0.307,0,0.001,0.300,0.037,0.000,0.262,0.001,0.307000160217285,0.263
1-5cd0e1ad-e2b599007ecc713c8415f58c,19323cba-d43f-4c37-b9b8-95534b591b17,1557193133.077,1557193133.126,0,0,1557193133.04,1557193133.041,1557193133.041,1557193133.083,1557193133.042,1557193133.076,1557193133.076,1557193133.083,1557193133.084,1557193133.084,0.049,0,0.000999927520751953,0.042,0.034,0.000,0.007,0.001,0.0490000247955322,0.008
1-5cd0e126-7b4bb828543ddd00b0d46b90,2e57048f-a2b9-4aac-a16c-6b2aa59fdf5c,1557192998.095,1557192998.167,0,0,1557192998.061,1557192998.061,1557192998.062,1557192998.124,1557192998.062,1557192998.092,1557192998.092,1557192998.124,1557192998.125,1557192998.125,0.072,0,0.000,0.062,0.030,0.000,0.032,0.000,0.0720000267028809,0.032
1-5cd0e1d6-b45dfd4496c8bdc5124c06a4,e6956843-1669-4e02-88b0-8715e8d86e2d,1557193174.729,1557193175.492,0,0,1557193174.688,1557193174.689,1557193174.689,1557193175.445,1557193174.689,1557193174.759,1557193174.759,1557193175.445,1557193175.446,1557193175.446,0.763,0,0.001,0.756,0.070,0.000,0.686,0.000,0.763000011444092,0.686
1-5cd0e2d1-869c2ec9a6487c26b94ef038,16be90ec-91af-4b51-b100-a3f9a32918af,1557193425.45,1557193425.811,0,0,1557193425.408,1557193425.408,1557193425.408,1557193425.745,1557193425.409,1557193425.444,1557193425.444,1557193425.745,1557193425.746,1557193425.762,0.361000061035156,0,0.000,0.337,0.035,0.016,0.301,0.001,0.361000061035156,0.302
1-5cd0e288-1f4f84085a482b3c1f6a9f84,958cd261-6343-4339-b8e4-cf6def50ae8b,1557193352.625,1557193353.218,0,0,1557193352.582,1557193352.582,1557193352.583,1557193353.168,1557193352.583,1557193352.65,1557193352.65,1557193353.168,1557193353.168,1557193353.169,0.593,0,0.000,0.585,0.067000150680542,0.001,0.517999887466431,0,0.592999935150146,0.517999887466431
1-5cd0e20e-8de5825c76d462c202bcbb5d,4833e323-642c-427c-8aa0-348abce8d687,1557193230.464,1557193230.947,0,0,1557193230.426,1557193230.426,1557193230.427,1557193230.886,1557193230.427,1557193230.512,1557193230.512,1557193230.886,1557193230.903,1557193230.903,0.483,0,0.000,0.459,0.085,0.000,0.374,0.000,0.483000040054321,0.374
1-5cd0e236-7ebe5f78fef7b9b036fcf830,dba35351-da91-4b9f-91cc-60a1e6061b0a,1557193270.241,1557193270.271,0,0,1557193270.198,1557193270.199,1557193270.199,1557193270.222,1557193270.2,1557193270.217,1557193270.217,1557193270.222,1557193270.223,1557193270.223,0.030,0,0.001,0.023,0.0169999599456787,0.000,0.005,0.00100016593933105,0.0299999713897705,0.00600004196166992
1-5cd0e1cb-6888f718f40dddf8186b0ed2,3951c490-d4b4-4e79-be9a-0bc94f734132,1557193163.16,1557193163.886,0,0,1557193163.125,1557193163.142,1557193163.143,1557193163.826,1557193163.144,1557193163.177,1557193163.177,1557193163.826,1557193163.843,1557193163.843,0.72599983215332,0,0.017,0.683,0.033,0.000,0.649,0.001,0.72599983215332,0.650
1-5cd0e29f-6b4dedc4c6624660070c9b18,85eeb6fc-4cbc-4d75-8e30-4ac41ac14efc,1557193375.138,1557193375.629,0,0,1557193375.098,1557193375.098,1557193375.098,1557193375.566,1557193375.099,1557193375.143,1557193375.144,1557193375.565,1557193375.583,1557193375.583,0.491,0,0.000,0.468,0.044,0.000,0.421,0.003,0.490999937057495,0.424
1-5cd0e27e-ff5d689824c891849fd8ae72,fe92b2b4-657f-445b-839c-d35f845ecc55,1557193342.639,1557193343.989,0,0,1557193342.601,1557193342.601,1557193342.602,1557193343.942,1557193342.602,1557193342.643,1557193342.643,1557193343.942,1557193343.943,1557193343.943,1.350,0,0.000,1.340,0.041,0.000,1.299,0.000,1.35000014305115,1.299
1-5cd0e2a6-1b861d4c0d216fd350f97df2,9aa81b9d-a30f-49c7-9b0f-f26724d19629,1557193382.643,1557193382.733,0,0,1557193382.603,1557193382.604,1557193382.604,1557193382.687,1557193382.605,1557193382.639,1557193382.639,1557193382.687,1557193382.688,1557193382.688,0.090,0,0.001,0.083,0.034,0.000,0.048,0.001,0.0900001525878906,0.049
1-5cd0e1c2-aef6d7c0e3773cd0735e9e8c,34290542-ceed-4c2d-847e-9bca2219a052,1557193154.82,1557193154.929,0,0,1557193154.783,1557193154.783,1557193154.783,1557193154.885,1557193154.784,1557193154.808,1557193154.808,1557193154.885,1557193154.885,1557193154.886,0.108999967575073,0,0.000,0.102,0.024,0.001,0.077,0.001,0.108999967575073,0.078
1-5cd0e1b0-6d39efbbea5c40e59e3aa4e7,0eda7e61-eeb8-4161-be45-836bf1c1de1f,1557193136.697,1557193136.786,0,0,1557193136.661,1557193136.661,1557193136.661,1557193136.743,1557193136.662,1557193136.692,1557193136.692,1557193136.743,1557193136.743,1557193136.744,0.089,0,0.000,0.082,0.030,0.001,0.051,0.001,0.0889999866485596,0.052
1-5cd0e21f-bfb7e3baad9382f669d4c2fe,2971396b-14b2-4f3a-ada8-edd0515b5efd,1557193247.025,1557193248.227,0,0,1557193246.988,1557193246.988,1557193246.989,1557193248.144,1557193246.99,1557193247.058,1557193247.058,1557193248.144,1557193248.163,1557193248.163,1.202,0,0.000,1.155,0.0680000782012939,0.000,1.086,0.000999927520751953,1.20199990272522,1.08699989318848
1-5cd0e2a7-adbfbe9b09fae730a65f10dd,49403679-be98-4b03-85b4-df4bc6897fc0,1557193383.813,1557193384.349,0,0,1557193383.775,1557193383.775,1557193383.776,1557193384.283,1557193383.777,1557193383.838,1557193383.838,1557193384.283,1557193384.284,1557193384.303,0.536,0,0.000,0.507,0.061,0.019,0.445,0.001,0.53600001335144,0.446
1-5cd0e2b8-566eb1bef3a6948b9ea98f2a,82dfa3a3-455c-4bcc-a25e-2624269bac34,1557193400.631,1557193400.87,0,0,1557193400.593,1557193400.593,1557193400.594,1557193400.823,1557193400.594,1557193400.641,1557193400.641,1557193400.823,1557193400.824,1557193400.824,0.238999843597412,0,0.000,0.229,0.047,0.000,0.182,0.000,0.238999843597412,0.182
1-5cd0e2b3-e6489b24cd4a0ec10d6ea2b2,09dfc28d-8f15-4818-86ad-6aadc7dca781,1557193395.969,1557193396.111,0,0,1557193395.93,1557193395.93,1557193395.943,1557193396.065,1557193395.944,1557193396.029,1557193396.029,1557193396.065,1557193396.066,1557193396.066,0.142,0,0.00,0.122,0.085,0.000,0.036,0.001,0.141999959945679,0.037
1-5cd0e286-7b5a6fa400a41470d1174410,51a92fe0-922d-49c4-b121-25a0028da4ae,1557193350.265,1557193351.548,0,0,1557193350.226,1557193350.242,1557193350.243,1557193351.486,1557193350.244,1557193350.29,1557193350.29,1557193351.486,1557193351.503,1557193351.503,1.283,0,0.016,1.243,0.0460000038146973,0.000,1.19600009918213,0.000999927520751953,1.28299999237061,1.19700002670288
1-5cd0e135-1a511d98f652731964ab0891,70d727d4-89a1-43ee-b80d-e677ff287be4,1557193013.027,1557193014.167,0,0,1557193012.991,1557193012.991,1557193012.992,1557193014.124,1557193012.992,1557193013.052,1557193013.052,1557193014.124,1557193014.125,1557193014.125,1.140,0,0.000,1.132,0.060,0.000,1.072,0.000,1.14000010490417,1.072
1-5cd0e131-0590dd6caaacdd15a3ebd015,63d3171d-a9c3-4b7b-a745-ae0ae7e8176c,1557193009.825,1557193010.004,0,0,1557193009.791,1557193009.792,1557193009.792,1557193009.95,1557193009.793,1557193009.821,1557193009.822,1557193009.95,1557193009.963,1557193009.963,0.179,0,0.001,0.157999992370605,0.028,0.000,0.128000020980835,0.00199985504150391,0.178999900817871,0.129999876022339
1-5cd0e2f0-d504efbe8395747b38749db5,06b299aa-4871-4954-9a66-e402753eabb9,1557193456.52,1557193456.594,0,0,1557193456.481,1557193456.481,1557193456.482,1557193456.545,1557193456.483,1557193456.533,1557193456.533,1557193456.545,1557193456.546,1557193456.548,0.0740001201629639,0,0.000,0.063,0.050,0.002,0.012,0.001,0.0740001201629639,0.013
1-5cd0e28b-7a93cfb7b0a453b5c5cbaae1,d1553936-a73d-44ce-adea-f6c814e88a75,1557193355.516,1557193356.055,0,0,1557193355.475,1557193355.483,1557193355.483,1557193356.006,1557193355.484,1557193355.555,1557193355.555,1557193356.006,1557193356.007,1557193356.008,0.539,0,0.008,0.523,0.071,0.001,0.451,0.001,0.539000034332275,0.452
1-5cd0e138-18abde0415cb2408997bfcb0,4e32781a-aa44-42ba-90a4-3d581d4598cd,1557193016.433,1557193016.485,0,0,1557193016.397,1557193016.398,1557193016.398,1557193016.429,1557193016.403,1557193016.421,1557193016.421,1557193016.429,1557193016.43,1557193016.43,0.052,0,0.001,0.031,0.018,0.00,0.008,0.005,0.0519998073577881,0.013
1-5cd0e147-1a1efaaa245743e88a8fb508,a92fb0c8-f507-4a7e-9648-f4b2c62aca33,1557193031.516,1557193031.668,0,0,1557193031.483,1557193031.483,1557193031.483,1557193031.625,1557193031.484,1557193031.523,1557193031.523,1557193031.625,1557193031.625,1557193031.626,0.152,0,0.000,0.142,0.039,0.001,0.102,0.001,0.151999950408936,0.103
1-5cd0e18e-d7f5bbf476fa3ca0dc38ff88,5a02e88c-b80d-41e8-8485-d3cd78815cbc,1557193102.429,1557193102.692,0,0,1557193102.39,1557193102.39,1557193102.391,1557193102.646,1557193102.391,1557193102.478,1557193102.478,1557193102.646,1557193102.646,1557193102.647,0.263,0,0.00,0.255,0.087,0.001,0.168,0.000,0.263000011444092,0.168
1-5cd0e28e-84edc2603b7daf68217eefbc,70d945a2-8f66-44fe-a5d3-9fe1d1fae371,1557193358.564,1557193358.651,0,0,1557193358.526,1557193358.526,1557193358.543,1557193358.604,1557193358.543,1557193358.563,1557193358.563,1557193358.604,1557193358.605,1557193358.605,0.087,0,0.000,0.061,0.020,0.000,0.041,0.000,0.0870001316070557,0.041
1-5cd0e178-7de1885e8acdd8dcef48ea7e,77586c8d-3e27-47e9-9355-c19f460c949c,1557193080.378,1557193080.807,0,0,1557193080.341,1557193080.342,1557193080.342,1557193080.764,1557193080.343,1557193080.401,1557193080.401,1557193080.764,1557193080.765,1557193080.765,0.429,0,0.001,0.422,0.058,0.000,0.363,0.001,0.428999900817871,0.364
1-5cd0e25b-93074e5de3ca12266e46f7b7,b131b380-aa4a-4ddf-881a-deefe999e7e0,1557193307.714,1557193309.148,0,0,1557193307.676,1557193307.683,1557193307.683,1557193309.085,1557193307.684,1557193307.726,1557193307.726,1557193309.085,1557193309.086,1557193309.086,1.434,0,0.007,1.402,0.042,0.000,1.359,0.001,1.43400001525879,1.360
1-5cd0e248-c18880dc7e0ed5ad91036e53,a78777f3-cd2b-4a85-aa56-8eb78775ca6f,1557193288.288,1557193288.416,0,0,1557193288.247,1557193288.263,1557193288.263,1557193288.368,1557193288.264,1557193288.32,1557193288.32,1557193288.368,1557193288.369,1557193288.369,0.128,0,0.016,0.105,0.0559999942779541,0.000,0.0480000972747803,0.000999927520751953,0.127999782562256,0.0490000247955322
1-5cd0e153-6647a07e6f3ca34fe38aa6b1,d60faad9-eb3a-4e89-aa98-abc0901d85d2,1557193043.486,1557193044.731,0,0,1557193043.45,1557193043.45,1557193043.451,1557193044.689,1557193043.451,1557193043.537,1557193043.537,1557193044.689,1557193044.689,1557193044.689,1.245,0,0.00,1.238,0.086,0.000,1.152,0.000,1.24499988555908,1.152
1-5cd0e2e9-7bb2c22c96119d512e09032f,d193cd57-88e4-4e9e-8a30-2d5baa03c164,1557193449.328,1557193450.83,0,0,1557193449.289,1557193449.303,1557193449.303,1557193450.783,1557193449.304,1557193449.343,1557193449.343,1557193450.783,1557193450.784,1557193450.784,1.5019998550415,0,0.014,1.480,0.039,0.000,1.440,0.001,1.5019998550415,1.441
1-5cd0e2ca-45c490d6d40d7f25170c9f12,1e245124-8e2b-4258-9ecf-85f1f8c99cd0,1557193418.846,1557193419.669,0,0,1557193418.807,1557193418.808,1557193418.809,1557193419.605,1557193418.81,1557193418.88,1557193418.88,1557193419.605,1557193419.606,1557193419.623,0.823,0,0.001,0.796,0.07,0.017,0.724999904632568,0.000999927520751953,0.822999954223633,0.72599983215332
1-5cd0e15f-6018c5d8c366f0aa2f57a7c2,72b7a66f-65bc-4260-8963-74d64ae1cfc8,1557193055.55,1557193056.548,0,0,1557193055.514,1557193055.515,1557193055.515,1557193056.505,1557193055.516,1557193055.57,1557193055.57,1557193056.505,1557193056.506,1557193056.506,0.998000144958496,0,0.001,0.990,0.0539999008178711,0.000,0.93500018119812,0.000999927520751953,0.998000144958496,0.936000108718872
1-5cd0e1f4-938323f9234d242be85dd46b,54a98565-15cd-44b0-a501-2b02184e5303,1557193204.089,1557193204.186,0,0,1557193204.053,1557193204.053,1557193204.054,1557193204.125,1557193204.054,1557193204.082,1557193204.083,1557193204.125,1557193204.126,1557193204.126,0.097,0,0.000,0.071,0.028,0.000,0.042,0.001,0.0970001220703125,0.043
