x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cdb9509-f66320143b315fa45880f880,7c43a01a-b73d-407b-9465-bf3506c8a065,1557894409.056,1557894415.256,0,0,1557894409.121,1557894409.121,1557894409.122,1557894415.313,1557894409.122,1557894409.18,1557894409.18,1557894415.313,1557894415.314,1557894415.314,6.200,0,0.000,6.191,0.0580000877380371,0.000,6.13299989700317,0,6.20000004768372,6.13299989700317
1-5cdb8fda-087cf30d74f939d03e133bdb,7fbfc6f8-6229-4626-b6f0-310f8fa1758b,1557893082.328,1557893089.602,0,0,1557893082.385,1557893082.385,1557893082.386,1557893089.634,1557893082.387,1557893082.431,1557893082.431,1557893089.634,1557893089.635,1557893089.635,7.274,0,0.000,7.248,0.044,0.000,7.203,0.001,7.2739999294281,7.204
1-5cdb93b8-e61cac52d03ac5db36dd67bf,4c737b54-623e-4a0e-9ea0-3b4cae453874,1557894072.421,1557894079.177,0,0,1557894072.484,1557894072.484,1557894072.484,1557894079.232,1557894072.485,1557894072.532,1557894072.532,1557894079.232,1557894079.232,1557894079.233,6.756,0,0.000,6.748,0.047,0.001,6.700,0.001,6.75600004196167,6.701
1-5cdb9074-6acadff47efc349e20a1f06c,58a1d06e-9e00-4a60-ba6c-70b677e2c6f0,1557893236.609,1557893241.462,0,0,1557893236.666,1557893236.666,1557893236.667,1557893241.495,1557893236.669,1557893236.762,1557893236.762,1557893241.495,1557893241.512,1557893241.512,4.853,0,0.000,4.828,0.093,0.000,4.733,0.002,4.8529999256134,4.735
1-5cdb941d-fff67b22f9248df18d4f205d,819a3ae2-9800-40cf-8c48-508e3ef5afe8,1557894173.651,1557894176.456,0,0,1557894173.714,1557894173.715,1557894173.715,1557894176.475,1557894173.716,1557894173.78,1557894173.78,1557894176.475,1557894176.512,1557894176.512,2.805,0,0.001,2.760,0.0639998912811279,0.000,2.6949999332428,0.00100016593933105,2.8050000667572,2.69600009918213
1-5cdb932e-effe99bc32896aa37ee334f0,31c1a594-1175-4c6e-b419-2ebba57fb62b,1557893934.148,1557893935.739,0,0,1557893934.209,1557893934.209,1557893934.209,1557893935.793,1557893934.21,1557893934.307,1557893934.307,1557893935.793,1557893935.794,1557893935.794,1.591,0,0.000,1.584,0.0969998836517334,0.000,1.486,0.000999927520751953,1.59100008010864,1.48699998855591
1-5cdb959d-34fea7f880c1a874db9446d8,762fd77e-a297-4268-a889-31d5f1a099c8,1557894557.668,1557894561.294,0,0,1557894557.733,1557894557.734,1557894557.734,1557894561.353,1557894557.735,1557894557.779,1557894557.779,1557894561.352,1557894561.353,1557894561.353,3.626,0,0.001,3.619,0.044,0.000,3.573,0.002,3.62599992752075,3.575
1-5cdb8eda-1a880a99754694be78e1aa0f,7e40c253-c0bb-4c02-a1c4-98e49b46a1ca,1557892826.752,1557892834.704,0,0,1557892826.807,1557892826.807,1557892826.808,1557892834.733,1557892826.808,1557892826.842,1557892826.842,1557892834.733,1557892834.734,1557892834.735,7.952,0,0.000,7.925,0.034,0.001,7.891,0.000,7.95199990272522,7.891
1-5cdb8f6f-cdb12bb00222713e78c12480,5b7b2a38-06f1-4093-9dec-eb986503611c,1557892975.649,1557892982.688,0,0,1557892975.709,1557892975.71,1557892975.71,1557892982.736,1557892975.711,1557892975.765,1557892975.765,1557892982.736,1557892982.737,1557892982.737,7.039,0,0.000999927520751953,7.02600002288818,0.054,0.000,6.971,0.000999927520751953,7.03900003433228,6.97199988365173
1-5cdb9166-bc5a480ada91c028062d4d3a,4611545e-a502-461a-a2f6-d98da4da400d,1557893478.794,1557893482.62,0,0,1557893478.853,1557893478.853,1557893478.853,1557893482.654,1557893478.854,1557893478.893,1557893478.894,1557893482.654,1557893482.655,1557893482.655,3.82599997520447,0,0.000,3.801,0.039,0.000,3.760,0.002,3.82599997520447,3.762
1-5cdb909f-31b2676251961b18c3f5e576,1fe07bfe-860a-4280-a447-51a5f3508e17,1557893279.782,1557893287.382,0,0,1557893279.839,1557893279.839,1557893279.84,1557893287.419,1557893279.84,1557893279.938,1557893279.938,1557893287.418,1557893287.419,1557893287.432,7.600,0,0.000,7.5789999961853,0.0980000495910645,0.013,7.480,0.000999927520751953,7.59999990463257,7.48099994659424
1-5cdb94ff-6f8a45dc15c6ca6a913a0101,f8d1e689-d2c8-4843-a083-91b13d78a855,1557894399.052,1557894401.993,0,0,1557894399.117,1557894399.117,1557894399.118,1557894402.036,1557894399.118,1557894399.166,1557894399.167,1557894402.036,1557894402.037,1557894402.037,2.941,0,0.000,2.918,0.048,0.000,2.869,0.001,2.94099998474121,2.870
1-5cdb9598-e77cfa5ec55a070a46087f70,005fc0c2-c30c-4d3c-87df-c9adbfb34bdd,1557894552.135,1557894556.094,0,0,1557894552.201,1557894552.201,1557894552.202,1557894556.152,1557894552.202,1557894552.26,1557894552.26,1557894556.152,1557894556.153,1557894556.153,3.959,0,0.000,3.950,0.0580000877380371,0.000,3.89199995994568,0,3.95900011062622,3.89199995994568
1-5cdb940b-d97b8b608ca301d01aca24b0,562c4644-0ea8-497c-848a-1cdce25aa4e8,1557894155.73,1557894159.635,0,0,1557894155.793,1557894155.793,1557894155.794,1557894159.673,1557894155.795,1557894155.981,1557894155.981,1557894159.673,1557894159.673,1557894159.692,3.90499997138977,0,0.000,3.879,0.186,0.019,3.692,0.001,3.90499997138977,3.693
1-5cdb90c0-a680ff4ea85c87a151b7c617,9547f96b-66e0-42cd-be8b-ab88fa759eac,1557893312.678,1557893315.763,0,0,1557893312.735,1557893312.736,1557893312.736,1557893315.812,1557893312.737,1557893312.921,1557893312.921,1557893315.812,1557893315.812,1557893315.813,3.085,0,0.001,3.076,0.184,0.001,2.891,0.001,3.08500003814697,2.892
1-5cdb94f9-0851be2ce245efdc1ccb5de0,b737db6d-7cf9-42f1-b2cf-ea2048417bbb,1557894393.462,1557894397.473,0,0,1557894393.526,1557894393.527,1557894393.527,1557894397.514,1557894393.528,1557894393.622,1557894393.622,1557894397.514,1557894397.515,1557894397.515,4.011,0,0.001,3.987,0.094,0.000,3.892,0.001,4.01100015640259,3.893
1-5cdb9130-d75797c9a029fe2d2092e4c6,d6ee14ac-9794-456e-95f4-670fe548c207,1557893424.893,1557893430.347,0,0,1557893424.951,1557893424.952,1557893424.952,1557893430.398,1557893424.953,1557893425.31,1557893425.31,1557893430.398,1557893430.398,1557893430.399,5.454,0,0.001,5.446,0.35699987411499,0.001,5.08800005912781,0.00100016593933105,5.4539999961853,5.08900022506714
1-5cdb8f7f-3e8a733fbbd92075ddb28829,50f443e3-c799-4f85-baef-baa53636fea0,1557892991.062,1557892999.146,0,0,1557892991.116,1557892991.116,1557892991.117,1557892999.193,1557892991.117,1557892991.199,1557892991.199,1557892999.193,1557892999.193,1557892999.194,8.084,0,0.000,8.076,0.082,0.001,7.994,0.000,8.08399987220764,7.994
1-5cdb93d3-4332611bcaca0ac335fdf398,1450d264-463e-40de-b16f-6a57e45a709e,1557894099.152,1557894101.139,0,0,1557894099.215,1557894099.215,1557894099.216,1557894101.194,1557894099.216,1557894099.281,1557894099.281,1557894101.194,1557894101.195,1557894101.195,1.987,0,0.000,1.978,0.065,0.000,1.913,0.000,1.98699998855591,1.913
1-5cdb928e-8de07aaa8edb564419858834,1c93189c-6f30-4c5d-95ad-3dfee7590b03,1557893774.307,1557893775.94,0,0,1557893774.368,1557893774.368,1557893774.369,1557893775.993,1557893774.369,1557893774.426,1557893774.427,1557893775.993,1557893775.993,1557893775.994,1.63300013542175,0,0.000,1.624,0.057,0.001,1.566,0.001,1.63300013542175,1.567
1-5cdb9289-3986c818b793411f1a47bd78,e58d04a8-becb-497a-9803-3cb72f54ad4d,1557893769.262,1557893772.679,0,0,1557893769.322,1557893769.323,1557893769.323,1557893772.715,1557893769.324,1557893769.41,1557893769.41,1557893772.715,1557893772.732,1557893772.733,3.417,0,0.001,3.392,0.0860002040863037,0.001,3.30499982833862,0.000999927520751953,3.41699981689453,3.30599975585938
1-5cdb93fe-7dce4f447d5e300dc7c149db,770197c5-0c71-485b-8bfa-03244ae731a3,1557894142.214,1557894146.016,0,0,1557894142.277,1557894142.277,1557894142.278,1557894146.054,1557894142.278,1557894142.318,1557894142.319,1557894146.054,1557894146.055,1557894146.055,3.802,0,0.000,3.776,0.040,0.000,3.735,0.001,3.80200004577637,3.736
1-5cdb92ab-35806572bce57153eb4343f7,3e9c01d1-dcfd-430d-be62-9eda5a5f9b4a,1557893803.956,1557893806.48,0,0,1557893804.017,1557893804.017,1557893804.018,1557893806.533,1557893804.018,1557893804.063,1557893804.064,1557893806.533,1557893806.534,1557893806.534,2.5239999294281,0,0.000,2.515,0.045,0.000,2.469,0.001,2.5239999294281,2.470
1-5cdb9372-b686c5c464fe56283e2221f8,5f8ce1d7-4cba-4a56-a8b1-b63fb9d287e0,1557894002.879,1557894004.976,0,0,1557894002.941,1557894002.942,1557894002.942,1557894005.014,1557894002.943,1557894002.981,1557894002.982,1557894005.014,1557894005.015,1557894005.032,2.097,0,0.001,2.072,0.038,0.017,2.032,0.002,2.09700012207031,2.034
1-5cdb92a8-1e3af0209cdec8f8c1ce83e0,19379df1-d01e-4b42-b257-ffe5ea1a6711,1557893800.811,1557893802.381,0,0,1557893800.871,1557893800.872,1557893800.872,1557893802.434,1557893800.873,1557893800.92,1557893800.921,1557893802.434,1557893802.435,1557893802.435,1.570,0,0.001,1.562,0.0470001697540283,0.000,1.513,0.00199985504150391,1.5699999332428,1.5149998664856
1-5cdb8f8e-576365f082f243e8085b6ed8,ed89679f-7291-4da0-b9f7-0c99ebadf4fa,1557893006.57,1557893011.065,0,0,1557893006.625,1557893006.625,1557893006.626,1557893011.099,1557893006.626,1557893006.665,1557893006.665,1557893011.099,1557893011.112,1557893011.112,4.49500012397766,0,0.000,4.473,0.039,0.000,4.434,0.000,4.49500012397766,4.434
1-5cdb90c5-95e8f60990ee62b528524135,cf0a8f06-26fc-4b23-94f8-e9a5ce272cd6,1557893317.349,1557893321.346,0,0,1557893317.406,1557893317.406,1557893317.407,1557893321.395,1557893317.407,1557893317.463,1557893317.464,1557893321.395,1557893321.396,1557893321.396,3.997,0,0.000,3.988,0.056,0.000,3.931,0.001,3.99699997901917,3.932
1-5cdb9237-434224003f5ff3402a6bb3a0,ff6b38cb-5988-46bd-8f10-41f0eb2b73b9,1557893687.443,1557893689.525,0,0,1557893687.504,1557893687.504,1557893687.504,1557893689.577,1557893687.505,1557893687.574,1557893687.574,1557893689.577,1557893689.578,1557893689.578,2.082,0,0.000,2.073,0.069,0.000,2.003,0.001,2.08200001716614,2.004
1-5cdb8f5c-72119420a48aa59069206500,35f5934b-583b-4612-81e8-41dc351d22f8,1557892956.029,1557892960.646,0,0,1557892956.084,1557892956.084,1557892956.085,1557892960.693,1557892956.085,1557892956.123,1557892956.124,1557892960.693,1557892960.694,1557892960.694,4.617,0,0.000,4.608,0.038,0.000,4.569,0.001,4.61699986457825,4.570
1-5cdb8f08-658cf0f0ba23e1522f94c4f5,f039dda0-9323-42c3-a2f9-958ed664d64a,1557892872.201,1557892877.005,0,0,1557892872.254,1557892872.255,1557892872.255,1557892877.052,1557892872.256,1557892872.337,1557892872.337,1557892877.052,1557892877.052,1557892877.053,4.804,0,0.001,4.797,0.081,0.001,4.715,0.001,4.80400013923645,4.716
1-5cdb91f5-97e0da91ba87affd58aa741d,e38e6470-759f-4441-af55-bd5034d6090e,1557893621.783,1557893624.522,0,0,1557893621.849,1557893621.85,1557893621.85,1557893624.574,1557893621.851,1557893621.884,1557893621.884,1557893624.574,1557893624.575,1557893624.575,2.739,0,0.000999927520751953,2.72399997711182,0.033,0.000,2.690,0.00100016593933105,2.73900008201599,2.69099998474121
1-5cdb8fee-d84386ee3278781e88249b92,08ae1a1f-893e-4ea0-85b2-c3504e344345,1557893102.602,1557893108.229,0,0,1557893102.657,1557893102.658,1557893102.658,1557893108.277,1557893102.659,1557893102.714,1557893102.714,1557893108.277,1557893108.278,1557893108.278,5.627,0,0.001,5.619,0.055,0.000,5.563,0.001,5.62700009346008,5.564
1-5cdb9450-3c7731b61385c41cf70c8ea4,db9f9a98-76a4-49b6-8943-a375ccdf67aa,1557894224.306,1557894227.556,0,0,1557894224.37,1557894224.37,1557894224.371,1557894227.595,1557894224.371,1557894224.416,1557894224.416,1557894227.595,1557894227.612,1557894227.613,3.250,0,0.00,3.224,0.045,0.001,3.179,0.000,3.25,3.179
1-5cdb9443-830a1e2ea961e662be183bfa,e46c2a45-6683-4f45-aaed-d74920abc59f,1557894211.748,1557894217.177,0,0,1557894211.812,1557894211.813,1557894211.813,1557894217.233,1557894211.814,1557894211.882,1557894211.882,1557894217.233,1557894217.234,1557894217.234,5.429,0,0.001,5.420,0.068,0.000,5.351,0.001,5.42900013923645,5.352
1-5cdb9000-0f87fbbc1ca1dc4ab147e5e0,21b93880-505d-42ad-b8c3-4e9541c20e13,1557893121.005,1557893124.123,0,0,1557893121.06,1557893121.061,1557893121.061,1557893124.155,1557893121.062,1557893121.109,1557893121.109,1557893124.155,1557893124.172,1557893124.172,3.118,0,0.00100016593933105,3.094,0.047,0.000,3.046,0.001,3.117999792099,3.047
1-5cdb91ae-ad84f70e54937fcad153c460,4e385a68-a715-4a37-a07a-42fe54d2cd08,1557893550.296,1557893552.221,0,0,1557893550.354,1557893550.354,1557893550.355,1557893552.273,1557893550.356,1557893550.39,1557893550.39,1557893552.272,1557893552.273,1557893552.273,1.925,0,0.000,1.918,0.0340001583099365,0.000,1.88199996948242,0.00199985504150391,1.92499995231628,1.88399982452393
1-5cdb90e2-12eb84f4efc63df24e786944,e4835b6d-0d37-4a56-bf31-d8b82cf0c4ff,1557893346.519,1557893353.482,0,0,1557893346.575,1557893346.576,1557893346.576,1557893353.512,1557893346.577,1557893346.737,1557893346.737,1557893353.512,1557893353.532,1557893353.532,6.963,0,0.001,6.936,0.160,0.000,6.775,0.001,6.96300005912781,6.776
1-5cdb9009-1782f8d8b86e509870f7a760,393971d7-85b2-4219-93ab-54ee89d471a3,1557893129.852,1557893135.684,0,0,1557893129.908,1557893129.909,1557893129.909,1557893135.719,1557893129.91,1557893129.944,1557893129.944,1557893135.719,1557893135.732,1557893135.732,5.832,0,0.001,5.810,0.0339999198913574,0.000,5.775,0.00100016593933105,5.83200001716614,5.77600026130676
1-5cdb92b3-4c2240a517f95cf075e47e7e,b01b183f-83a7-46cb-bdb0-05c6bbf1c097,1557893811.731,1557893815.919,0,0,1557893811.792,1557893811.793,1557893811.793,1557893815.913,1557893811.794,1557893811.849,1557893811.849,1557893815.913,1557893815.914,1557893815.914,4.188,0,0.001,4.120,0.055,0.000,4.064,0.001,4.18799996376038,4.065
1-5cdb8f42-695bcbb4bfd31114c8d5aafa,5b8ddedc-1e7b-41d1-9ca4-6d1a528e6199,1557892930.159,1557892934.126,0,0,1557892930.214,1557892930.214,1557892930.215,1557892934.173,1557892930.216,1557892930.262,1557892930.262,1557892934.173,1557892934.174,1557892934.174,3.967,0,0.000,3.958,0.046,0.000,3.911,0.001,3.96700000762939,3.912
1-5cdb901e-a0302b344aa3fcfe281a2a98,09aa2409-408b-4d98-ae7a-d03e04bdf6cc,1557893150.117,1557893156.987,0,0,1557893150.173,1557893150.174,1557893150.174,1557893157.035,1557893150.175,1557893150.219,1557893150.219,1557893157.035,1557893157.036,1557893157.036,6.870,0,0.001,6.861,0.044,0.000,6.816,0.001,6.86999988555908,6.817
1-5cdb91c0-8c379bb1d16c3e71e4398be6,465d16c9-c59e-4664-9335-ab6582118fa6,1557893568.991,1557893572.599,0,0,1557893569.051,1557893569.052,1557893569.052,1557893572.633,1557893569.053,1557893569.147,1557893569.148,1557893572.633,1557893572.634,1557893572.634,3.608,0,0.001,3.581,0.094,0.000,3.485,0.002,3.60800004005432,3.487
1-5cdb94be-1becc308201331324a0933fa,1fafb0ce-639a-4be4-8637-22bf406db114,1557894334.3,1557894340.015,0,0,1557894334.364,1557894334.364,1557894334.365,1557894340.055,1557894334.365,1557894334.406,1557894334.407,1557894340.055,1557894340.072,1557894340.072,5.71500015258789,0,0.000,5.690,0.041,0.000,5.648,0.001,5.71500015258789,5.649
1-5cdb8fe3-b7b1478a20a838309c3180c0,26fb38d2-1edb-45f3-98c3-3c1e892610c3,1557893091.191,1557893095.11,0,0,1557893091.245,1557893091.246,1557893091.246,1557893095.157,1557893091.247,1557893091.309,1557893091.309,1557893095.157,1557893095.158,1557893095.158,3.91899991035461,0,0.001,3.911,0.062,0.000,3.848,0.001,3.91899991035461,3.849
1-5cdb9411-0d88fb86ff80fd2622e9696d,92729c19-b3fd-4b9d-95a5-1598efc9f3bd,1557894161.239,1557894163.555,0,0,1557894161.301,1557894161.301,1557894161.302,1557894163.579,1557894161.303,1557894161.338,1557894161.338,1557894163.579,1557894163.592,1557894163.593,2.316,0,0.000,2.277,0.035,0.001,2.241,0.001,2.31599998474121,2.242
1-5cdb9218-fb19f27e34c95a037c23b5e5,c132e9fb-a75f-4df6-8774-a22a1961f63d,1557893656.735,1557893662.318,0,0,1557893656.795,1557893656.795,1557893656.812,1557893662.354,1557893656.813,1557893656.873,1557893656.873,1557893662.354,1557893662.355,1557893662.355,5.583,0,0.000,5.542,0.060,0.000,5.481,0.001,5.58300018310547,5.482
1-5cdb94dd-1301452062b19610cf85a490,ca778fed-a46b-4b78-ad8d-5fd67f9a70de,1557894365.678,1557894368.493,0,0,1557894365.743,1557894365.743,1557894365.744,1557894368.533,1557894365.745,1557894365.788,1557894365.788,1557894368.533,1557894368.534,1557894368.534,2.815,0,0.000,2.789,0.043,0.000,2.745,0.001,2.81500005722046,2.746
1-5cdb9137-541bf918ffa96581fd98c8e6,d69e7c9d-6252-44c4-821c-c1a76a398780,1557893431.937,1557893439.742,0,0,1557893431.996,1557893431.996,1557893431.997,1557893439.793,1557893431.997,1557893432.055,1557893432.055,1557893439.793,1557893439.793,1557893439.794,7.805,0,0.000,7.796,0.058,0.001,7.738,0.000,7.8050000667572,7.738
1-5cdb9081-3894985c7a33b9eefd78d59d,a5baa147-e7ea-4dcc-9ed6-4dd0e62622f3,1557893249.108,1557893252.005,0,0,1557893249.164,1557893249.164,1557893249.165,1557893252.054,1557893249.165,1557893249.246,1557893249.246,1557893252.054,1557893252.055,1557893252.055,2.897,0,0.000,2.889,0.081,0.000,2.808,0.000,2.8970000743866,2.808
1-5cdb9254-fa2375c0e59708164e0312a6,21c0bee1-ae02-4aa1-a13c-2ec39dc17486,1557893716.855,1557893723.982,0,0,1557893716.916,1557893716.916,1557893716.917,1557893724.034,1557893716.918,1557893716.969,1557893716.969,1557893724.034,1557893724.035,1557893724.035,7.127,0,0.000,7.117,0.051,0.000,7.065,0.001,7.12700009346008,7.066
1-5cdb8ed2-1875fa5861ef13a06f16ebf0,a6e3a94f-7e34-44a5-8a0c-cc109d4f61e9,1557892818.26,1557892820.745,0,0,1557892818.313,1557892818.314,1557892818.314,1557892820.779,1557892818.315,1557892818.36,1557892818.36,1557892820.779,1557892820.779,1557892820.792,2.48499989509583,0,0.001,2.465,0.0449998378753662,0.013,2.41900014877319,0.00100016593933105,2.48499989509583,2.42000031471252
1-5cdb92a0-273b54189610690a593f2dd0,3ed1c74b-d812-4248-bca0-cf198ba45bd8,1557893792.819,1557893795.478,0,0,1557893792.885,1557893792.885,1557893792.886,1557893795.517,1557893792.886,1557893792.961,1557893792.961,1557893795.517,1557893795.517,1557893795.518,2.659,0,0.000,2.631,0.075,0.001,2.556,0.000,2.65899991989136,2.556
1-5cdb911d-da6b9d8ce6d413e83fe57fac,70fe044f-daf0-44e7-9633-99d337c53d04,1557893405.862,1557893410.141,0,0,1557893405.921,1557893405.922,1557893405.922,1557893410.175,1557893405.923,1557893406.072,1557893406.073,1557893410.175,1557893410.192,1557893410.192,4.279,0,0.001,4.253,0.149,0.000,4.102,0.002,4.27900004386902,4.104
1-5cdb8f58-6473a3ec9c5f2562e2d5b1f0,7355eede-b669-4373-b053-e496cc4e35b7,1557892952.053,1557892954.447,0,0,1557892952.107,1557892952.107,1557892952.108,1557892954.494,1557892952.108,1557892952.183,1557892952.184,1557892954.494,1557892954.494,1557892954.495,2.394,0,0.000,2.386,0.075,0.001,2.310,0.001,2.39400005340576,2.311
1-5cdb95f1-237234d8c707e5d0bfdf63d8,f2119ca9-8545-4a6a-b279-489a4308121e,1557894641.508,1557894647.882,0,0,1557894641.574,1557894641.574,1557894641.575,1557894647.94,1557894641.575,1557894641.616,1557894641.616,1557894647.94,1557894647.941,1557894647.941,6.374,0,0.000,6.36500000953674,0.041,0.000,6.32400012016296,0,6.37400007247925,6.32400012016296
1-5cdb93ac-032aa5a0ef8ce4fce28c0978,fac82626-1872-4475-b6d7-bf9fee1bd276,1557894060.359,1557894062.295,0,0,1557894060.422,1557894060.422,1557894060.423,1557894062.334,1557894060.423,1557894060.476,1557894060.477,1557894062.334,1557894062.335,1557894062.335,1.936,0,0.000,1.911,0.053,0.000,1.857,0.001,1.93600010871887,1.858
1-5cdb930c-c6699634d0828f2851bc53bc,d19e41eb-e8ca-44f3-8282-72dd3422825a,1557893900.985,1557893906.139,0,0,1557893901.047,1557893901.047,1557893901.048,1557893906.193,1557893901.048,1557893901.202,1557893901.202,1557893906.193,1557893906.193,1557893906.194,5.154,0,0.000,5.145,0.154,0.001,4.991,0.000,5.15400004386902,4.991
1-5cdb8f62-b16ee88a1f15f4ad4c702001,cb1f6768-5335-4a44-9ae3-0942c8ed3bcd,1557892962.248,1557892964.384,0,0,1557892962.304,1557892962.304,1557892962.305,1557892964.432,1557892962.305,1557892962.495,1557892962.495,1557892964.432,1557892964.433,1557892964.433,2.136,0,0.000,2.127,0.190,0.000,1.937,0.000,2.13600015640259,1.937
1-5cdb958f-e53b783e9508c8ee527f1cf4,e520a1c7-bc1a-4cf5-ad6c-bb6bd51f844a,1557894543.309,1557894550.555,0,0,1557894543.375,1557894543.376,1557894543.376,1557894550.613,1557894543.377,1557894543.42,1557894543.421,1557894550.613,1557894550.614,1557894550.614,7.246,0,0.001,7.237,0.0429999828338623,0.000,7.192,0.00200009346008301,7.24600005149841,7.19400000572205
1-5cdb924f-a332254992941a80d6c7a575,30261618-d922-41e2-bc2b-10c8a8c39583,1557893711.954,1557893715.279,0,0,1557893712.013,1557893712.014,1557893712.014,1557893715.315,1557893712.015,1557893712.163,1557893712.163,1557893715.315,1557893715.332,1557893715.332,3.325,0,0.001,3.301,0.148,0.000,3.152,0.001,3.32500004768372,3.153
1-5cdb918e-86d39f32eb99c4a064e29a14,e41483c7-f14b-496d-88b0-6959afd5e769,1557893518.525,1557893520.34,0,0,1557893518.583,1557893518.584,1557893518.584,1557893520.375,1557893518.585,1557893518.654,1557893518.654,1557893520.375,1557893520.375,1557893520.392,1.81499981880188,0,0.001,1.791,0.069,0.017,1.721,0.001,1.81499981880188,1.722
