x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3,diff-image-handler
1-5cdf8d23-723ec8d7a781607b0e4d98bb,e310ee0e-375e-41c4-bb44-4f901ae7d4e2,1558154532.001,1558154538.401,0,0,1558154531.995,1558154531.996,1558154531.996,1558154538.388,1558154531.997,1558154532.04,1558154532.04,1558154538.388,1558154538.389,1558154538.389,6.400,0,0.001,6.392,0.0429999828338623,0.000,6.34800004959106,0.000999927520751953,6.40000009536743,6.34899997711182,0.00699996948242188
1-5cdf8d74-fa363dd4fbb4e4722461de86,23748414-38b7-4d7d-a0e3-06a01b82c60b,1558154612.57,1558154618.379,0,0,1558154612.564,1558154612.565,1558154612.565,1558154618.347,1558154612.566,1558154612.712,1558154612.712,1558154618.347,1558154618.348,1558154618.349,5.80900001525879,0,0.001,5.782,0.146,0.001,5.635,0.001,5.80900001525879,5.636,0.0250000953674316
1-5cdf90e4-5265cc35588007dccb79088c,18cf2f59-2790-455d-b1ae-37888f303a53,1558155492.35,1558155500.708,0,0,1558155492.351,1558155492.352,1558155492.353,1558155500.702,1558155492.354,1558155492.403,1558155492.404,1558155500.702,1558155500.703,1558155500.703,8.35800004005432,0,0.001,8.349,0.049,0.000,8.298,0.002,8.35800004005432,8.300,0.00800013542175293
1-5cdf8a3c-f3afe9440c3e6ca8416acad7,631c8d54-258e-4b19-9260-e31909c2f2b1,1558153788.618,1558153792.961,0,0,1558153788.616,1558153788.616,1558153788.617,1558153792.949,1558153788.617,1558153788.66,1558153788.66,1558153792.949,1558153792.95,1558153792.95,4.343,0,0.000,4.332,0.0429999828338623,0.00,4.2889997959137,0,4.34299993515015,4.2889997959137,0.0110001564025879
1-5cdf90fe-b0b331e4e3bc4ce645634c82,8f4c4e4c-5962-486f-87c0-77c279a9e4ae,1558155518.284,1558155527.005,0,0,1558155518.286,1558155518.287,1558155518.288,1558155526.987,1558155518.288,1558155518.327,1558155518.327,1558155526.987,1558155527,1558155527,8.721,0,0.001,8.699,0.039,0,8.660,0.000,8.72100019454956,8.660,0.0210003852844238
1-5cdf89ac-5b5380864f412faa7a8320a0,581490bd-cdb9-4c40-8372-0d41b52e382c,1558153644.686,1558153654.018,0,0,1558153644.69,1558153644.69,1558153644.691,1558153653.994,1558153644.691,1558153644.757,1558153644.757,1558153653.994,1558153654.007,1558153654.007,9.332,0,0.00,9.303,0.066,0.000,9.237,0.000,9.33199977874756,9.237,0.0289998054504395
1-5cdf8d41-37f407fdeaa62eb9e86c6f6e,c7364e9c-9699-4db7-93de-bb182dc6e00d,1558154561.069,1558154566.579,0,0,1558154561.063,1558154561.064,1558154561.064,1558154566.55,1558154561.065,1558154561.133,1558154561.134,1558154566.55,1558154566.567,1558154566.567,5.510,0,0.001,5.48600006103516,0.068,0.000,5.41599988937378,0.00200033187866211,5.50999999046326,5.41800022125244,0.0230000019073486
1-5cdf8dd5-58c674b07314023050ae8ad0,c5e30765-1cd4-4aa7-9d8e-88b552138c37,1558154709.238,1558154716.322,0,0,1558154709.232,1558154709.232,1558154709.233,1558154716.309,1558154709.233,1558154709.292,1558154709.292,1558154716.309,1558154716.31,1558154716.31,7.084,0,0.000,7.076,0.059,0.00,7.017,0.000,7.08400011062622,7.017,0.00800013542175293
1-5cdf9124-2139b01a7f1d90a4f47b4518,663384a6-f7ae-4ec0-aa06-e8ee26389a77,1558155556.265,1558155565.566,0,0,1558155556.276,1558155556.277,1558155556.277,1558155565.561,1558155556.278,1558155556.312,1558155556.313,1558155565.561,1558155565.562,1558155565.562,9.301,0,0.001,9.284,0.034,0.000,9.248,0.002,9.30099987983704,9.250,0.0159997940063477
1-5cdf90ca-b7a629408dc8504d2ad9f6c3,d770af6f-ee8d-43a2-8e7c-80cb032f3da3,1558155466.933,1558155473.345,0,0,1558155466.934,1558155466.936,1558155466.937,1558155473.323,1558155466.938,1558155467.001,1558155467.001,1558155473.323,1558155473.341,1558155473.341,6.412,0,0.002,6.386,0.063,0.000,6.322,0.001,6.41199994087219,6.323,0.0239999294281006
1-5cdf8cab-bc18a9d585b3506a15b805d4,a8ac39c2-3456-41ca-a6b5-2c6319662d9f,1558154411.235,1558154418.119,0,0,1558154411.237,1558154411.237,1558154411.238,1558154418.089,1558154411.238,1558154411.32,1558154411.32,1558154418.089,1558154418.09,1558154418.09,6.884,0,0.000,6.851,0.0820000171661377,0.00,6.76900005340576,0,6.8840000629425,6.76900005340576,0.0329999923706055
1-5cdf8e7f-949be2b83f213b3ce89fdf38,704130b5-08d5-4add-a0f6-b9dba90c9e7c,1558154879.84,1558154889.319,0,0,1558154879.836,1558154879.837,1558154879.837,1558154889.289,1558154879.838,1558154879.884,1558154879.884,1558154889.289,1558154889.29,1558154889.307,9.47900009155273,0,0.001,9.452,0.046,0.0169999599456787,9.405,0.001,9.47900009155273,9.406,0.00900006294250488
1-5cdf8b3c-430d7c80236c6cdc6182a898,2cb03d09-4787-4a14-a2b6-33a805e96da1,1558154044.647,1558154052.76,0,0,1558154044.641,1558154044.642,1558154044.642,1558154052.747,1558154044.643,1558154044.683,1558154044.683,1558154052.73,1558154052.748,1558154052.748,8.11299991607666,0,0.001,8.105,0.040,0.000,8.04699993133545,0.0179998874664307,8.11299991607666,8.065,0.00699996948242188
1-5cdf8ee7-e6eb77d6d142613ba44fde7a,d407de58-3a8d-4fc8-b28e-eae4968e89fd,1558154983.884,1558154993.541,0,0,1558154983.885,1558154983.885,1558154983.886,1558154993.529,1558154983.886,1558154983.955,1558154983.956,1558154993.529,1558154993.529,1558154993.53,9.657,0,0.000,9.643,0.069,0.000999927520751953,9.573,0.001,9.65699982643127,9.574,0.0129997730255127
1-5cdf8efb-5084d260a79ef7f4a994bc6c,2a8f09eb-06d0-4774-bdb6-37d79da7f423,1558155003.357,1558155008.158,0,0,1558155003.352,1558155003.352,1558155003.353,1558155008.128,1558155003.353,1558155003.423,1558155003.423,1558155008.128,1558155008.129,1558155008.129,4.801,0,0.000,4.775,0.070,0.000,4.705,0.000,4.80099987983704,4.705,0.0259997844696045
1-5cdf8fc6-7f884b36c710d06e5e1a972d,29618b0c-bddc-40c7-ae87-989cb432e026,1558155206.585,1558155211.4,0,0,1558155206.581,1558155206.582,1558155206.582,1558155211.387,1558155206.583,1558155206.642,1558155206.642,1558155211.387,1558155211.388,1558155211.388,4.81500005722046,0,0.001,4.805,0.059,0.000,4.745,0.001,4.81500005722046,4.746,0.00900006294250488
1-5cdf911a-d85d6262000c4857782281c6,6609b682-6c19-41ca-b8af-4ee9e8d1bcf4,1558155546.16,1558155555.167,0,0,1558155546.163,1558155546.164,1558155546.164,1558155555.16,1558155546.165,1558155546.221,1558155546.221,1558155555.143,1558155555.16,1558155555.161,9.00699996948242,0,0.001,8.99600005149841,0.056,0.000999927520751953,8.922,0.0180001258850098,9.00699996948242,8.94000005722046,0.00900006294250488
1-5cdf8d2b-a018a50084d4700033cd71c0,ca419c6b-2304-4ec0-9c7e-5ca2878454dc,1558154539.481,1558154543.897,0,0,1558154539.479,1558154539.479,1558154539.48,1558154543.873,1558154539.481,1558154539.62,1558154539.62,1558154543.873,1558154543.874,1558154543.874,4.416,0,0.000,4.39299988746643,0.138999938964844,0.000,4.25300002098083,0.000999927520751953,4.41600012779236,4.25399994850159,0.0230002403259277
1-5cdf8af9-d16329dfe5d1c3865de5d0f1,61e106b9-0a86-4a35-a362-c98b9fe2fe7c,1558153977.6,1558153986.059,0,0,1558153977.597,1558153977.597,1558153977.598,1558153986.03,1558153977.598,1558153977.698,1558153977.698,1558153986.03,1558153986.047,1558153986.047,8.45900011062622,0,0.000,8.43199992179871,0.100,0.000,8.33200001716614,0,8.45900011062622,8.33200001716614,0.0270001888275146
1-5cdf8ad3-5ca0b820f2ae05dca87c8810,183d72dd-4074-44ca-bfec-43b25ecc50a5,1558153939.282,1558153945.962,0,0,1558153939.283,1558153939.284,1558153939.284,1558153945.949,1558153939.285,1558153939.368,1558153939.369,1558153945.949,1558153945.95,1558153945.95,6.680,0,0.001,6.665,0.083,0.00,6.580,0.002,6.67999982833862,6.582,0.0139999389648438
1-5cdf8ba1-0871dc01389d39b9997db986,882cf1d2-b368-49fc-a652-47e826f2a0fe,1558154145.022,1558154154.498,0,0,1558154145.017,1558154145.017,1558154145.018,1558154154.47,1558154145.018,1558154145.085,1558154145.086,1558154154.47,1558154154.487,1558154154.487,9.476,0,0.000,9.4520001411438,0.067,0.000,9.3840000629425,0.000999927520751953,9.47599983215332,9.38499999046326,0.0239996910095215
1-5cdf8b6a-e230e3200e7c5ae47a1df97f,c37bb444-28dd-4a0f-9f34-2eeeaa29a7fc,1558154090.462,1558154099.999,0,0,1558154090.457,1558154090.457,1558154090.458,1558154099.987,1558154090.458,1558154090.528,1558154090.528,1558154099.97,1558154099.988,1558154099.988,9.537,0,0.000,9.529,0.070,0.000,9.44199991226196,0.0169999599456787,9.53700017929077,9.459,0.00800013542175293
1-5cdf9047-6e9336a041bb20e22e7199ae,4c86cb0f-b6a0-4751-bae8-7d225e4594ef,1558155335.064,1558155344.7,0,0,1558155335.067,1558155335.067,1558155335.068,1558155344.67,1558155335.068,1558155335.124,1558155335.125,1558155344.67,1558155344.687,1558155344.688,9.63600015640259,0,0.000,9.60199999809265,0.056,0.001,9.54500007629395,0.000999927520751953,9.63600015640259,9.5460000038147,0.0330002307891846
1-5cdf8a90-fdcbef531b65696b158376ee,ba33a5fa-82ea-4f65-bfd4-530c2d34ce44,1558153872.643,1558153881.46,0,0,1558153872.639,1558153872.639,1558153872.639,1558153881.447,1558153872.64,1558153872.704,1558153872.704,1558153881.447,1558153881.448,1558153881.448,8.81700015068054,0,0.000,8.808,0.0639998912811279,0.000,8.743,0.00100016593933105,8.81700015068054,8.74400019645691,0.00900006294250488
1-5cdf8f9c-8935ef4aaf72c67e6fdfe2c2,d25418bc-7a38-4471-8bf9-413c99adb5b5,1558155164.701,1558155172.24,0,0,1558155164.703,1558155164.704,1558155164.704,1558155172.21,1558155164.705,1558155164.98,1558155164.98,1558155172.21,1558155172.227,1558155172.228,7.53900003433228,0,0.001,7.50600004196167,0.275000095367432,0.001,7.23,0.000999927520751953,7.53900003433228,7.23099994659424,0.0310001373291016
1-5cdf8f76-42c41fe210912fa883f3772c,d40967e5-c0f7-40fe-8519-3bc672a56bfc,1558155126.832,1558155136.3,0,0,1558155126.829,1558155126.829,1558155126.83,1558155136.287,1558155126.831,1558155126.903,1558155126.903,1558155136.287,1558155136.288,1558155136.288,9.46799993515015,0,0.000,9.45700001716614,0.072,0.000,9.384,0.00100016593933105,9.46799993515015,9.38499999046326,0.0109999179840088
1-5cdf8b03-859b86f850239761ec4b1258,6cb93093-4e79-44c8-8027-d147a786d8ab,1558153987.137,1558153994.879,0,0,1558153987.132,1558153987.133,1558153987.133,1558153994.867,1558153987.134,1558153987.221,1558153987.222,1558153994.867,1558153994.868,1558153994.868,7.742,0,0.001,7.734,0.087,0.000,7.645,0.002,7.74199986457825,7.647,0.00699973106384277
1-5cdf8ebe-d950473a77625906542da626,bc572897-25a1-49cb-ad15-74e8251c766d,1558154942.014,1558154946.441,0,0,1558154942.01,1558154942.011,1558154942.011,1558154946.41,1558154942.012,1558154942.083,1558154942.083,1558154946.41,1558154946.427,1558154946.428,4.427,0,0.000999927520751953,4.39900016784668,0.071,0.001,4.3270001411438,0.00100016593933105,4.42700004577637,4.32800030708313,0.0260000228881836
1-5cdf9051-798fbb72e4e6509efbaf3d42,3ee8bbc9-66e7-4d16-ad15-9697c2debbda,1558155345.783,1558155355.301,0,0,1558155345.781,1558155345.781,1558155345.782,1558155355.289,1558155345.783,1558155345.844,1558155345.844,1558155355.289,1558155355.289,1558155355.29,9.518,0,0.000,9.507,0.061,0.000999927520751953,9.445,0.001,9.51800012588501,9.446,0.0100002288818359
1-5cdf8fa5-144bea00d63fb31888d0ba58,f61f86b1-badd-4b9c-bb4d-bff8a3432d61,1558155173.319,1558155179.681,0,0,1558155173.315,1558155173.315,1558155173.316,1558155179.649,1558155173.317,1558155173.361,1558155173.361,1558155179.649,1558155179.65,1558155179.667,6.362,0,0.000,6.333,0.044,0.0169999599456787,6.288,0.001,6.36199998855591,6.289,0.0120000839233398
1-5cdf8e01-52b8d63425f9c44375abd7a1,427e57ab-ba96-47a3-9b9a-ef346f2fe4b2,1558154753.404,1558154762.841,0,0,1558154753.397,1558154753.398,1558154753.398,1558154762.81,1558154753.399,1558154753.465,1558154753.466,1558154762.81,1558154762.827,1558154762.827,9.437,0,0.001,9.41199994087219,0.066,0.000,9.3439998626709,0.00200009346008301,9.43700003623962,9.34599995613098,0.0240001678466797
1-5cdf8a54-cfce2cc05da4bfd83bb0a620,2de97b76-0c7d-4d9c-b11c-6a727d4a5b09,1558153812.104,1558153821.545,0,0,1558153812.101,1558153812.101,1558153812.102,1558153821.532,1558153812.102,1558153812.171,1558153812.171,1558153821.532,1558153821.533,1558153821.533,9.441,0,0.000,9.430,0.069,0.000,9.361,0.000,9.44099998474121,9.361,0.0109999179840088
1-5cdf8ddd-c9c36367166a94c44634e1eb,94f8297e-8a93-4df7-8da4-d2a45ee5ee1d,1558154717.395,1558154726.242,0,0,1558154717.392,1558154717.392,1558154717.393,1558154726.229,1558154717.393,1558154717.447,1558154717.447,1558154726.229,1558154726.23,1558154726.23,8.847,0,0.000,8.836,0.054,0.00,8.782,0.000,8.84700012207031,8.782,0.0109999179840088
1-5cdf8c9c-91829880141172808a6e7380,904eaec5-3ab7-456f-8094-b3c57e2fcfe3,1558154396.266,1558154402.203,0,0,1558154396.261,1558154396.261,1558154396.262,1558154402.19,1558154396.262,1558154396.33,1558154396.33,1558154402.19,1558154402.191,1558154402.191,5.937,0,0.000,5.92799997329712,0.0679998397827148,0.000,5.86,0,5.93700003623962,5.8600001335144,0.00900006294250488
1-5cdf9134-75a6add4997111755d33fc72,e1206bce-0bcf-4482-8268-b67b98147892,1558155572.722,1558155581.384,0,0,1558155572.724,1558155572.724,1558155572.725,1558155581.362,1558155572.726,1558155572.782,1558155572.783,1558155581.362,1558155581.363,1558155581.363,8.662,0,0.000,8.637,0.056,0.000,8.579,0.002,8.66200017929077,8.581,0.0250000953674316
1-5cdf9088-a24cef2613487669bd6c62ff,06ee4216-a8a4-4125-820b-63e4d56a08e4,1558155400.895,1558155408.124,0,0,1558155400.897,1558155400.898,1558155400.898,1558155408.101,1558155400.899,1558155401.001,1558155401.001,1558155408.101,1558155408.102,1558155408.102,7.229,0,0.001,7.203,0.102,0.000,7.100,0.001,7.22900009155273,7.101,0.0250000953674316
1-5cdf9091-131bb4cda71e2e36cd6927ed,125e2791-cfd4-4d71-8cd9-688079d43d5a,1558155409.206,1558155418.585,0,0,1558155409.208,1558155409.209,1558155409.21,1558155418.563,1558155409.211,1558155409.272,1558155409.272,1558155418.563,1558155418.58,1558155418.581,9.379,0,0.001,9.3529999256134,0.061,0.00100016593933105,9.291,0.000999927520751953,9.37899994850159,9.29199981689453,0.0239996910095215
1-5cdf8e56-4946969cf52c7e9c6ee25e70,fcc054b5-562a-480c-866d-227338b6f231,1558154838.982,1558154847.439,0,0,1558154838.976,1558154838.977,1558154838.977,1558154847.412,1558154838.978,1558154839.035,1558154839.035,1558154847.412,1558154847.413,1558154847.413,8.457,0,0.001,8.435,0.057,0.000,8.377,0.001,8.45699977874756,8.378,0.0209999084472656
1-5cdf8c1a-914d93a957fd7b965149c749,cedb66f0-3684-4f4c-a1eb-b1b12e646809,1558154266.081,1558154271.219,0,0,1558154266.077,1558154266.077,1558154266.078,1558154271.207,1558154266.079,1558154266.151,1558154266.152,1558154271.207,1558154271.208,1558154271.208,5.138,0,0.000,5.129,0.072,0.000,5.055,0.002,5.13800001144409,5.057,0.00900006294250488
1-5cdf8976-83325e7a96764af46d1a8b4c,e01a2e66-902d-47a4-bcff-0c1300116647,1558153590.266,1558153598.981,0,0,1558153590.261,1558153590.262,1558153590.262,1558153598.969,1558153590.263,1558153590.328,1558153590.328,1558153598.969,1558153598.97,1558153598.97,8.715,0,0.001,8.707,0.065,0.00,8.641,0.001,8.71499991416931,8.642,0.00699973106384277
1-5cdf8e94-e0aaed346351198ca7bc23fc,d7312b82-b3a3-4745-8c30-77231fd99c06,1558154900.86,1558154910.258,0,0,1558154900.855,1558154900.855,1558154900.856,1558154910.229,1558154900.856,1558154900.903,1558154900.903,1558154910.229,1558154910.23,1558154910.247,9.39800000190735,0,0.000,9.373,0.047,0.0169999599456787,9.326,0.000,9.39800000190735,9.326,0.00799989700317383
1-5cdf8c81-250bcfb8faa47ad09afb63a0,ac6d0375-1b53-44ac-8158-b03f45d88009,1558154369.427,1558154379.281,0,0,1558154369.424,1558154369.425,1558154369.425,1558154379.268,1558154369.426,1558154369.488,1558154369.488,1558154379.268,1558154379.269,1558154379.27,9.854,0,0.001,9.843,0.062,0.000999927520751953,9.780,0.001,9.85399985313416,9.781,0.00900006294250488
1-5cdf8ccb-c7f72aea32c2bc328a265fbf,06fbdf0c-4f51-4fed-b700-1c8dc3f690ea,1558154443.014,1558154452.698,0,0,1558154443.011,1558154443.011,1558154443.012,1558154452.669,1558154443.012,1558154443.086,1558154443.086,1558154452.669,1558154452.67,1558154452.67,9.684,0,0.000,9.657,0.074,0.00,9.583,0.000,9.68400001525879,9.583,0.0270001888275146
1-5cdf8a0b-aed10d06a42d5d3103922673,e07b3396-5bfa-4273-afb1-6b35d4dbb38b,1558153739.882,1558153745.999,0,0,1558153739.877,1558153739.878,1558153739.878,1558153745.987,1558153739.879,1558153739.942,1558153739.943,1558153745.987,1558153745.988,1558153745.988,6.117,0,0.001,6.109,0.063,0.000,6.044,0.002,6.11700010299683,6.046,0.00700020790100098
1-5cdf8b96-a99566187a38c5948a4c0fa0,ec051db5-777d-4c7f-a0e9-429a4c32e4c2,1558154134.359,1558154143.94,0,0,1558154134.356,1558154134.356,1558154134.357,1558154143.927,1558154134.357,1558154134.519,1558154134.519,1558154143.927,1558154143.929,1558154143.929,9.58100008964539,0,0.000,9.570,0.162,0.000,9.408,0.000,9.58100008964539,9.408,0.0110001564025879
1-5cdf8b36-62dc0a96d840ef2a999371cc,6f997f9f-0e83-4bfe-bc91-1de2d70de915,1558154038.798,1558154043.567,0,0,1558154038.792,1558154038.792,1558154038.793,1558154043.553,1558154038.793,1558154038.869,1558154038.87,1558154043.553,1558154043.554,1558154043.554,4.769,0,0.000,4.760,0.076,0.000,4.68300008773804,0.000999927520751953,4.76899981498718,4.684,0.00899982452392578
1-5cdf8f1e-5cf388b8d56dcde43196f340,bf598316-2357-484b-857d-6e5de5b8fe1f,1558155038.281,1558155042.558,0,0,1558155038.277,1558155038.278,1558155038.278,1558155042.527,1558155038.279,1558155038.343,1558155038.343,1558155042.527,1558155042.528,1558155042.528,4.277,0,0.001,4.249,0.064,0.000,4.184,0.001,4.27700018882751,4.185,0.0270001888275146
1-5cdf90d2-0b3d52d687fd4be6512e30fe,a3fb042e-d3db-4cf0-9bb3-224c66dee1ea,1558155474.423,1558155480.783,0,0,1558155474.428,1558155474.428,1558155474.429,1558155480.767,1558155474.429,1558155474.465,1558155474.465,1558155480.767,1558155480.78,1558155480.781,6.360,0,0.000,6.338,0.036,0.000999927520751953,6.302,0.000,6.35999989509583,6.302,0.0209999084472656
1-5cdf8b19-b69824f633e784086ef1059c,afbf1801-94a0-411d-9507-ec9af8d84e72,1558154009.287,1558154018.947,0,0,1558154009.281,1558154009.282,1558154009.282,1558154018.932,1558154009.283,1558154009.332,1558154009.332,1558154018.932,1558154018.933,1558154018.933,9.660,0,0.001,9.650,0.049,0.000,9.600,0.001,9.66000008583069,9.601,0.00900006294250488
1-5cdf8b61-131e96f82d5b88b3402693f0,99533be7-e9f2-4e1a-8d1e-23241a2a8dd5,1558154081.103,1558154089.381,0,0,1558154081.097,1558154081.097,1558154081.097,1558154089.369,1558154081.098,1558154081.143,1558154081.144,1558154089.368,1558154089.369,1558154089.37,8.278,0,0.000,8.272,0.045,0.000999927520751953,8.224,0.003,8.27800011634827,8.227,0.00500011444091797
1-5cdf8ac2-11b01a509354fbb44591a16e,90c94c3d-8b47-4204-bf6c-b52d16541430,1558153922.464,1558153931.119,0,0,1558153922.46,1558153922.46,1558153922.461,1558153931.09,1558153922.461,1558153922.534,1558153922.534,1558153931.09,1558153931.107,1558153931.107,8.655,0,0.00,8.62899994850159,0.073,0.000,8.55599999427795,0,8.65499997138977,8.55599999427795,0.0260000228881836
1-5cdf8c13-d2b907d8b344ca788e0cc7a0,7054e268-bd79-4f84-be5b-5c2b18ef141d,1558154259.422,1558154264.999,0,0,1558154259.417,1558154259.418,1558154259.418,1558154264.972,1558154259.419,1558154259.482,1558154259.482,1558154264.972,1558154264.987,1558154264.987,5.577,0,0.001,5.554,0.063,0.000,5.490,0.001,5.5770001411438,5.491,0.0220003128051758
1-5cdf8d8f-f0113c26c872b1e61588cab6,710df837-371c-45ea-b317-07b0aa05d5f9,1558154639.73,1558154649.459,0,0,1558154639.731,1558154639.731,1558154639.731,1558154649.429,1558154639.732,1558154639.77,1558154639.771,1558154649.429,1558154649.43,1558154649.447,9.72900009155273,0,0.000,9.698,0.0379998683929443,0.0169999599456787,9.658,0.00200009346008301,9.72900009155273,9.66000008583069,0.0140001773834229
1-5cdf8ef2-ce5eed9cd7baaca8e3ef0f2f,964fb992-5753-4ee7-ac7b-207b378f438b,1558154994.684,1558155002.26,0,0,1558154994.697,1558154994.699,1558154994.7,1558155002.23,1558154994.701,1558154994.773,1558154994.774,1558155002.23,1558155002.247,1558155002.248,7.57599997520447,0,0.002,7.52999997138977,0.072,0.001,7.45600008964539,0.00199985504150391,7.57599997520447,7.45799994468689,0.0430002212524414
1-5cdf8c20-de64a876993cb9fbbe2213b5,215ced23-f108-41cc-9a34-fde738e89d90,1558154272.292,1558154279.96,0,0,1558154272.287,1558154272.288,1558154272.289,1558154279.948,1558154272.289,1558154272.33,1558154272.331,1558154279.948,1558154279.948,1558154279.949,7.66799998283386,0,0.001,7.659,0.0409998893737793,0.001,7.617,0.00100016593933105,7.66799998283386,7.61800003051758,0.00699996948242188
